,Name,Name_Chinese,Region,Language,States,Specific,Owner,Owner_Chinese,Parent,Parent_Chinese,Twitter,Twitter_url,Twitter_fol,Facebook,Facebook_url,Facebook_fol,Instagram,Instagram_url,Instagram_fol,Threads,Threads_url,Threads_fol,Youtube,Youtube_url,Youtube_fol,Tiktok,Tiktok_url,Tiktok_fol,Max_media_fol,Max_media,All_media_fol
450,Shanghai Eye,魔都眼,Shanghai,English,Asia,Greater China,Shanghai Media Group (SMG),看东方(上海)传媒有限公司,Shanghai Municipal Committee,中共上海市委,ShanghaiEye,https://twitter.com/ShanghaiEye,32300,shanghaieyeSMG,https://www.facebook.com/shanghaieyeSMG/,2655682,,,0,,,0,ShanghaiEyeMagic,https://www.youtube.com/c/kankanewsbilingual,164000,,,0,2655682,Facebook,2851982
451,Zhang Shanhui (Mon Pékin Express / Jacky Zhang),张善辉,la Francophonie,French,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,Shanhui_Jacky,https://twitter.com/Shanhui_Jacky,876,ZhangShanhui,https://www.facebook.com/ZhangShanhui/,245000,shanhui_zhang,https://www.instagram.com/shanhui_zhang,16,,,0,ZhangShanhui,https://www.youtube.com/channel/UCzQFHzt6jBHOcHbFlxa83oQ,44,shanhuizhang,https://www.tiktok.com/@shanhuizhang,6,245000,Facebook,245942
452,Zhang Ziyu (Shannon Zhang),,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,ShannonZ666,https://twitter.com/ShannonZ666,78,,,0,,,0,,,0,,,0,,,0,78,Twitter,78
453,Shao Zheng,,Anglosphere,English,Cross States,Language and Cultural Communities,Ministry of Foreign Affairs,中华人民共和国外交部,Ministry of Foreign Affairs,中华人民共和国外交部,shao_zheng,https://twitter.com/shao_zheng,2583,,,0,,,0,,,0,,,0,,,0,2583,Twitter,2583
454,Shaoxing: A Gateway to China's History,,Zhejiang,English,Asia,Greater China,China Daily Press,中国日报社,Shaoxing Municipal People's Government,绍兴市人民政府,ShaoxingCity,https://twitter.com/ShaoxingCity,48700,,,0,,,0,,,0,,,0,,,0,48700,Twitter,48700
455,Shen Shiwei,沈诗伟,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,shen_shiwei,https://twitter.com/shen_shiwei,91500,ShenShiweiFB,https://www.facebook.com/ShenShiweiFB,50000,,,0,,,0,Shen_Shiwei,https://www.youtube.com/channel/UC0qIAejjPz8cCyuFdfCwf2Q,121,,,0,91500,Twitter,141621
456,CRI Myanmar,,Myanmar,Burmese,Asia,ASEAN,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,shenqihaodianzi,https://twitter.com/shenqihaodianzi,10,myanmar.cri,https://www.facebook.com/myanmar.cri,1800000,,,0,,,0,,,0,,,0,1800000,Facebook,1800010
457,Center.Sichuan,,Sichuan,English,Asia,Greater China,"Sichuan Daily Online Media Development Co., Ltd.",四川日报网络传媒发展有限公司,Sichuan Provincial Committee,中共四川省委,SichuanDaily,https://twitter.com/SichuanDaily,6026,profile.php?id=100076190284448,https://www.facebook.com/profile.php?id=100076190284448,23000,center.sicc,https://www.instagram.com/center.sicc/,0,,,0,,,0,,,0,23000,Facebook,29026
458,Sixth Tone,,Shanghai,English,Asia,Greater China,Shanghai United Media Group (SUMG),上海报业集团,Shanghai Municipal Committee,中共上海市委,SixthTone,https://twitter.com/SixthTone,80300,sixthtone,https://www.facebook.com/sixthtone,696000,,,0,sixthtone,https://www.threads.net/@sixthtone,7821,,,0,,,0,696000,Facebook,784121
459,Kankan News,看看新闻Knews,Shanghai,Chinese,Asia,Greater China,Shanghai Media Group (SMG),看东方(上海)传媒有限公司,Shanghai Municipal Committee,中共上海市委,SMGKankanews,https://twitter.com/SMGKankanews,498,kankanews,https://www.facebook.com/kankanews,0,,,0,,,0,SMGKnews,https://www.youtube.com/@SMGKnews,6410,,,0,6410,Youtube,6908
460,Space Town Wenchang,文昌网,Hainan,Chinese,Asia,Greater China,unknown,,unknown,,Spacewenchang,https://twitter.com/Spacewenchang,3402,profile.php?id=100082566804212&paipv=0&eav=Afa5GMw44Bzrn-Ep8OWN3I92hYhOcUk03c5TZ7n-IF2UjcrLBb_460MBK4Zy1T5ciWU,https://www.facebook.com/profile.php?id=100082566804212&paipv=0&eav=Afa5GMw44Bzrn-Ep8OWN3I92hYhOcUk03c5TZ7n-IF2UjcrLBb_460MBK4Zy1T5ciWU,49,,,0,,,0,,,0,,,0,3402,Twitter,3451
461,Hua Chunying,华春莹,Anglosphere,English,Cross States,Language and Cultural Communities,Ministry of Foreign Affairs,中华人民共和国外交部,Ministry of Foreign Affairs,中华人民共和国外交部,SpokespersonCHN,https://twitter.com/SpokespersonCHN,2200000,profile.php?id=100092522612975,https://www.facebook.com/profile.php?id=100092522612975,744,spokesperson_chn,https://www.instagram.com/spokesperson_chn/,2976,,,0,,,0,,,0,2200000,Twitter,2203720
462,Hu Zhaoming,胡兆明,Anglosphere,English,Cross States,Language and Cultural Communities,International Liaison Department,中共中央对外联络部,Central Committee of the Communist Party of China,中国共产党中央委员会,SpokespersonHZM,https://twitter.com/SpokespersonHZM,9208,,,0,,,0,,,0,,,0,,,0,9208,Twitter,9208
463,Liu Pengyu,刘鹏宇,USA,English,Americas,Anglosphere,Ministry of Foreign Affairs,中华人民共和国外交部,Ministry of Foreign Affairs,中华人民共和国外交部,SpoxCHNinUS,https://twitter.com/SpoxCHNinUS,6350,,,0,,,0,,,0,,,0,,,0,6350,Twitter,6350
464,Yue Xiaoyong,岳晓勇,Afghanistan,English,Asia,South Asia,Ministry of Foreign Affairs,中华人民共和国外交部,Ministry of Foreign Affairs,中华人民共和国外交部,stuartyueh,https://twitter.com/stuartyueh,2877,,,0,,,0,,,0,,,0,,,0,2877,Twitter,2877
465,Ye Xinhua (Suad Ye),叶心心,MENA,Arabic,Cross States,Other,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,suadye,https://twitter.com/suadye,122,suadxinxin,https://www.facebook.com/suadxinxin,1600000,suad_ye_china,https://www.instagram.com/suad_ye_china/,3812,,,0,suadye,https://www.youtube.com/channel/UCvvJaw3bwJhp4x0uUZ0qMfA,4770,,,0,1600000,Facebook,1608704
466,Sun Weide,孙伟德,Anglosphere,English,Cross States,Language and Cultural Communities,Ministry of Foreign Affairs,中华人民共和国外交部,Ministry of Foreign Affairs,中华人民共和国外交部,sun_weide,https://twitter.com/sun_weide,6239,,,0,,,0,,,0,,,0,,,0,6239,Twitter,6239
467,Su Yuting,苏钰婷,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,SuYuting8,https://twitter.com/SuYuting8,1239,,,0,,,0,,,0,,,0,,,0,1239,Twitter,1239
468,Suzhou Wuzhong,苏州吴中,Anglosphere,English,Cross States,Language and Cultural Communities,Suzhou Wuzhong District People's Government,苏州市吴中区人民政府,Suzhou Municipal Committee,中共苏州市委,SuzhouWuzhong,https://twitter.com/SuzhouWuzhong,9020,,,0,,,0,,,0,,,0,,,0,9020,Twitter,9020
469,CRI Swahili,,East African Community,Swahili,Africa,African Union,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,SWAHILICRI,https://twitter.com/SWAHILICRI,42,swahilicricn,https://www.facebook.com/swahilicricn,2200000,,,0,,,0,,,0,,,0,2200000,Facebook,2200042
470,Meng Zhe,,Anglosphere,English,Cross States,Language and Cultural Communities,China Daily Press,中国日报社,Central Publicity Department,中共中央宣传部,SXiaochuan258,https://twitter.com/SXiaochuan258,1009,,,0,,,0,,,0,,,0,,,0,1009,Twitter,1009
471,Ta Kung News,大公報-大公網,Hong Kong,Chinese,Asia,Greater China,Hong Kong Ta Kung Wen Wei Media Group (HKTKWW),香港大公文匯傳媒集團有限公司,Hong Kong Liaison Office of the Central Government ,香港中联办,TakungNews,https://twitter.com/TakungNews,2122,tkp1902,https://www.facebook.com/tkp1902,52000,,,0,,,0,,,0,,,0,52000,Facebook,54122
472,Ta Kung Wen Wei,大公文匯網,Hong Kong,Chinese,Asia,Greater China,Hong Kong Ta Kung Wen Wei Media Group (HKTKWW),香港大公文匯傳媒集團有限公司,Hong Kong Liaison Office of the Central Government ,香港中联办,takungwenwei_hk,https://twitter.com/takungwenwei_hk,34600,profile.php?id=100064842371663,https://www.facebook.com/profile.php?id=100064842371663,22000,takung.wenwei,https://www.instagram.com/takung.wenwei/,943,,,0,,,0,,,0,34600,Twitter,57543
473,China Mosaic,,Anglosphere,English,Cross States,Language and Cultural Communities,China International Communications Group (CICG),中国外文出版发行事业局,Central Publicity Department,中共中央宣传部,theChinaMosaic,https://twitter.com/theChinaMosaic,37,ChinaMosaicbyChinaorgcn,https://www.facebook.com/ChinaMosaicbyChinaorgcn/,8183205,,,0,,,0,,,0,,,0,8183205,Facebook,8183242
474,CGTN The Link,,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,thelinkoncgtn,https://twitter.com/TheLinkOnCGTN,1068,,,0,,,0,,,0,,,0,,,0,1068,Twitter,1068
475,"Paper, The",澎湃新闻,Shanghai,Chinese,Asia,Greater China,Shanghai United Media Group (SUMG),上海报业集团,Shanghai Municipal Committee,中共上海市委,thepapercn,https://twitter.com/thepapercn,23100,thepapernews,https://www.facebook.com/thepapernews,2010,thepapercn,https://www.instagram.com/thepapercn/,1875,,,0,ThePaper,https://www.youtube.com/channel/UCzdgh34HFyN8v2k3ZZA5uNA,11500,,,0,23100,Twitter,38485
476,CGTN The Point with Liu Xin,,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,thepoint_CGTN,https://twitter.com/thepoint_CGTN,397,thepointwithlx,https://www.facebook.com/thepointwithlx,7970,xin2867,https://www.instagram.com/xin2867/,201,,,0,,,0,,,0,7970,Facebook,8568
477,Dong Xue (Serena Dong),董雪,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,theserenadong,https://twitter.com/theserenadong,20900,theserenadong,https://www.facebook.com/theserenadong/,980000,serenadx,https://www.instagram.com/serenadx/,709,,,0,,,0,,,0,980000,Facebook,1001609
478,Guangdong Today,,Guangdong,English,Asia,Greater China,"Nanfang Daily Newspaper Group Co.,Ltd",南方报业传媒集团,Guangdong Provincial Committee,中共广东省委,thisisGBA,https://twitter.com/thisisGBA,83300,guangdongtoday,https://www.facebook.com/guangdongtoday,3000000,guangdong_today,https://www.instagram.com/guangdong_today/,4600,,,0,dtoday3687,https://www.youtube.com/channel/UCiotL262En2-Iv2XSa3KZWA,325,,,0,3000000,Facebook,3088225
479,T-House,茶馆论道,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,thouse_opinions,https://twitter.com/thouse_opinions,118800,thouseopinions,https://www.facebook.com/thouseopinions/,4900000,,,0,,,0,,,0,,,0,4900000,Facebook,5018800
480,He Tianran,何天然,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,tianranhe,https://twitter.com/tianranhe,56,iamtianranhe,https://www.facebook.com/iamtianranhe,593,tianranhe,https://www.instagram.com/tianranhe,837,,,0,tianranhe5541,https://www.youtube.com/channel/UCyY0oQluTb5ZT2U-Wcms-4Q,30,,,0,837,Instagram,1516
481,Tian Wei,田薇,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,tianwei,https://twitter.com/tianwei,6333,Tian-Wei-at-work-104942321495828,https://www.facebook.com/profile.php?id=100063605994377,1400000,tianwei_beijing,https://www.instagram.com/tianwei_beijing/,197,,,0,,,0,,,0,1400000,Facebook,1406530
482,Tibet Today,,Tibet,English,Asia,Greater China,China Daily Press,中国日报社,Tibet Autonomous Region People's Government,西藏自治区人民政府,TibetTodayCN,https://twitter.com/TibetTodayCN,6069,CNTibetToday,https://www.facebook.com/CNTibetToday,190000,tibet_today,https://www.instagram.com/tibet_today/,129,,,0,,,0,,,0,190000,Facebook,196198
483,Tide News,潮新闻,Zhejiang,Chinese,Asia,Greater China,Zhejiang Daily Newspaper Group,浙江日报报业集团,Zhejiang Provincial Committee,中共浙江省委,TideNewsZJ,https://twitter.com/TideNewsZJ,6396,,,0,,,0,,,0,,,0,,,0,6396,Twitter,6396
484,Today Review,今日正言,Hong Kong,Cantonese,Asia,Greater China,AcMedia Limited,正傳媒有限公司,unknown,,Todayreview_hk,https://twitter.com/Todayreview_hk,290,todayreview88,https://www.facebook.com/todayreview88,209000,,,0,,,0,todayreview9720,https://www.youtube.com/channel/UCnCSV5zHRrhCQVJBN905Zxg,122,,,0,209000,Facebook,209412
485,Tong Shuo,通說,Hong Kong,Chinese,Asia,Greater China,Hong Kong China News Agency,香港中通社,United Front Work Department,中共中央统一战线工作部,Tong_Shuo,https://twitter.com/Tong_Shuo,11600,,,0,,,0,,,0,,,0,,,0,11600,Twitter,11600
486,Tong Media HK,通傳媒,Hong Kong,Chinese,Asia,Greater China,Hong Kong China News Agency,香港中通社,United Front Work Department,中共中央统一战线工作部,TongMediaHK,https://twitter.com/TongMediaHK,5693,,,0,,,0,,,0,,,0,,,0,5693,Twitter,5693
487,Sun Xueying (Teresa Sun / Un Té con Teresa),,Hispanophone,Spanish,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,UnTeresa,https://twitter.com/UnTeresa,122,UnTeConTeresa,https://www.facebook.com/Un-T%C3%A9-con-Teresa-104117804789876/about,1200000,un_te_con_teresa,https://www.instagram.com/un_te_con_teresa,215,,,0,UnTeconTeresa,https://www.youtube.com/channel/UCARDxAeiEZxmnSSDTnpmjrA/about,6730,unteconteresa,https://www.tiktok.com/@unteconteresa,166900,1200000,Facebook,1373967
488,Li Yimei (Vica Li),李伊湄,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,VicaLi18,https://twitter.com/VicaLi18,1707,LearnChineseWithVica,https://www.facebook.com/LearnChineseWithVica/,1300000,learning_chinese_with_vica,https://www.instagram.com/learning_chinese_with_vica/,115000,learning_chinese_with_vica,https://www.threads.net/@learning_chinese_with_vica,6669,vicachinese6048,https://www.youtube.com/channel/UC9lI3GcZkJDgdZSeuR6rt5g,7290,vicalichinese,https://www.tiktok.com/@vicalichinese,8885,1300000,Facebook,1439551
489,Visit Chongqing,,Anglosphere,English,Cross States,Language and Cultural Communities,unknown,,unknown,,visitchongqing,https://twitter.com/visitchongqing,1906,visitchongqing,https://www.facebook.com/visitchongqing/,6700,visitchongqing,https://www.instagram.com/visitchongqing,2223,,,0,visitchongqing8720,https://www.youtube.com/@visitchongqing8720,133,visit_chongqing1,https://www.tiktok.com/@visit_chongqing1,46,6700,Facebook,11008
490,Visit Sanya,,Hainan,English,Asia,Greater China,Sanya Tourism Board,三亚市旅游发展局,Sanya Municipal People's Government,三亚市人民政府,VisitSanya,https://twitter.com/VisitSanya,120400,Sanya.China,https://www.facebook.com/Sanya.China/,480000,visit_sanya,https://www.instagram.com/visit_sanya/,194000,,,0,,,0,discoversanya,https://www.tiktok.com/@discoversanya,6055,480000,Facebook,800455
491,Friendly Shandong,好客山东网,Shandong,English,Asia,Greater China,Shandong Provincial Department of Culture and Tourism,山东省文化和旅游厅,Shandong Provincial People's Government,山东省人民政府山,VisitShandong,https://twitter.com/VisitShandong,12600,VisitShandong,https://www.facebook.com/VisitShandong,1400000,travel_shandong,https://www.instagram.com/travel_shandong/,51600,,,0,FriendlyShandong,https://www.youtube.com/shandong/featured,4850,visitshandong,https://www.tiktok.com/@visitshandong,89500,1400000,Facebook,1558550
492,"Suzhou, China",,Jiangsu,English,Asia,Greater China,"Suzhou Municipal Bureau of Culture, Radio, Television and Tourism",苏州市文化广电和旅游局,Suzhou Municipal People's Government,苏州市人民政府,VisitSuzhou,https://twitter.com/VisitSuzhou,237800,,,0,visitsuzhou,https://www.instagram.com/visitsuzhou/,59000,,,0,,,0,,,0,237800,Twitter,296800
493,Wang Xuejing,王雪靖,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,WANG_XUE_JING,https://twitter.com/WANG_XUE_JING,955,,,0,,,0,,,0,,,0,,,0,955,Twitter,955
494,Wang Guan (Michael Wang),王冠,Anglosphere,English,Cross States,Language and Cultural Communities,China Media Group (CMG),中央广播电视总台,Central Publicity Department,中共中央宣传部,WangGuanBeijing,https://twitter.com/wangguanbeijing,22700,wangguan1984FB,https://www.facebook.com/wangguan1984FB,901000,wangguanbeijing,https://www.instagram.com/wangguanbeijing/,1992,,,0,,,0,,,0,901000,Facebook,925692
495,Wang Jialei,王家雷,Bolivia,Spanish,Americas,Latin America,Ministry of Foreign Affairs,中华人民共和国外交部,Ministry of Foreign Affairs,中华人民共和国外交部,WangJialei4,https://twitter.com/WangJialei4,5011,,,0,,,0,,,0,,,0,,,0,5011,Twitter,5011
496,Wang Jian,,Panama,Spanish,Americas,Latin America,Ministry of Foreign Affairs,中华人民共和国外交部,Ministry of Foreign Affairs,中华人民共和国外交部,WangJianPaco,https://twitter.com/WangJianPaco,9655,,,0,,,0,,,0,,,0,,,0,9655,Twitter,9655
497,Wang Xiaohui,王晓辉,Anglosphere,English,Cross States,Language and Cultural Communities,China International Communications Group (CICG),中国外文出版发行事业局,Central Publicity Department,中共中央宣传部,wangxh65,https://twitter.com/wangxh65,26100,,,0,,,0,,,0,,,0,,,0,26100,Twitter,26100
498,Wang Xianfeng,王险峰,Pakistan,English,Asia,South Asia,Ministry of Foreign Affairs,中华人民共和国外交部,Ministry of Foreign Affairs,中华人民共和国外交部,WangXianfeng8,https://twitter.com/WangXianfeng8,10100,,,0,,,0,,,0,,,0,,,0,10100,Twitter,10100
